WorkflowID,StaffRole,TaskName,TimeMinutes,Date,EPRPeriod,Year
W773967,Nurse,Ordering Tests,3,2024-05-17,AfterEPR,2024
W594395,Admin,Ordering Tests,2,2024-01-10,AfterEPR,2024
W729644,Nurse,Ordering Tests,2,2024-08-02,AfterEPR,2024
W249812,Admin,Discharge Summary,15,2021-02-25,BeforeEPR,2021
W730023,Nurse,Updating Notes,2,2023-03-27,AfterEPR,2023
W616570,Nurse,Updating Notes,5,2021-06-27,BeforeEPR,2021
W781796,Doctor,Ordering Tests,5,2021-01-09,BeforeEPR,2021
W878099,Nurse,Documentation,7,2023-08-13,AfterEPR,2023
W997058,Admin,Ordering Tests,6,2020-10-05,BeforeEPR,2020
W612885,Doctor,Ordering Tests,3,2022-06-26,AfterEPR,2022
W897854,Nurse,Ordering Tests,4,2020-10-19,BeforeEPR,2020
W248369,Nurse,Ordering Tests,3,2024-08-20,AfterEPR,2024
W540717,Nurse,Discharge Summary,16,2020-03-16,BeforeEPR,2020
W676320,Doctor,Discharge Summary,16,2020-11-13,BeforeEPR,2020
W859507,Doctor,Documentation,14,2018-04-09,BeforeEPR,2018
W934730,Nurse,Ordering Tests,7,2019-03-24,BeforeEPR,2019
W263067,Nurse,Documentation,11,2021-08-04,BeforeEPR,2021
W974785,Doctor,Discharge Summary,15,2018-11-09,BeforeEPR,2018
W449520,Admin,Ordering Tests,6,2020-12-09,BeforeEPR,2020
W447587,Doctor,Updating Notes,2,2022-09-20,AfterEPR,2022
W957588,Doctor,Documentation,12,2020-06-05,BeforeEPR,2020
W333931,Nurse,Discharge Summary,9,2023-02-23,AfterEPR,2023
W907115,Admin,Discharge Summary,14,2021-05-11,BeforeEPR,2021
W313653,Admin,Updating Notes,4,2019-09-14,BeforeEPR,2019
W183594,Admin,Updating Notes,3,2018-10-10,BeforeEPR,2018
W880087,Nurse,Ordering Tests,2,2024-06-08,AfterEPR,2024
W782127,Nurse,Discharge Summary,16,2020-02-09,BeforeEPR,2020
W539541,Doctor,Discharge Summary,10,2022-12-19,AfterEPR,2022
W517763,Nurse,Ordering Tests,2,2022-04-09,AfterEPR,2022
W291198,Admin,Discharge Summary,12,2020-10-01,BeforeEPR,2020
W539543,Nurse,Discharge Summary,14,2019-03-01,BeforeEPR,2019
W225795,Admin,Updating Notes,5,2021-05-04,BeforeEPR,2021
W468606,Admin,Discharge Summary,9,2023-08-07,AfterEPR,2023
W271964,Doctor,Updating Notes,2,2023-02-27,AfterEPR,2023
W962597,Doctor,Updating Notes,4,2020-07-21,BeforeEPR,2020
W529509,Admin,Documentation,7,2024-02-12,AfterEPR,2024
W141043,Admin,Documentation,7,2022-02-21,AfterEPR,2022
W716908,Nurse,Ordering Tests,3,2022-02-03,AfterEPR,2022
W302949,Nurse,Discharge Summary,10,2023-10-26,AfterEPR,2023
W270863,Doctor,Ordering Tests,6,2018-02-12,BeforeEPR,2018
W296691,Nurse,Discharge Summary,10,2023-01-18,AfterEPR,2023
W116024,Nurse,Discharge Summary,15,2019-07-18,BeforeEPR,2019
W884112,Nurse,Ordering Tests,2,2022-11-23,AfterEPR,2022
W964081,Nurse,Updating Notes,1,2024-10-09,AfterEPR,2024
W987626,Nurse,Updating Notes,3,2018-05-04,BeforeEPR,2018
W112758,Admin,Updating Notes,2,2024-05-21,AfterEPR,2024
W202977,Admin,Discharge Summary,10,2023-09-21,AfterEPR,2023
W948111,Doctor,Ordering Tests,3,2023-07-21,AfterEPR,2023
W515911,Nurse,Ordering Tests,3,2024-06-04,AfterEPR,2024
W207993,Doctor,Updating Notes,3,2022-09-05,AfterEPR,2022
W561367,Doctor,Discharge Summary,17,2019-06-10,BeforeEPR,2019
W385227,Nurse,Documentation,6,2024-09-20,AfterEPR,2024
W255229,Doctor,Updating Notes,5,2019-08-04,BeforeEPR,2019
W927987,Nurse,Ordering Tests,5,2019-07-15,BeforeEPR,2019
W143437,Admin,Ordering Tests,6,2021-12-23,BeforeEPR,2021
W727556,Doctor,Updating Notes,3,2022-09-22,AfterEPR,2022
W531269,Admin,Documentation,6,2022-10-11,AfterEPR,2022
W605603,Nurse,Discharge Summary,15,2020-12-22,BeforeEPR,2020
W576582,Doctor,Documentation,8,2023-04-14,AfterEPR,2023
W782044,Admin,Documentation,10,2019-10-02,BeforeEPR,2019
W512749,Doctor,Documentation,9,2022-12-10,AfterEPR,2022
W358298,Nurse,Ordering Tests,6,2018-06-06,BeforeEPR,2018
W204183,Doctor,Updating Notes,5,2019-05-17,BeforeEPR,2019
W146629,Nurse,Updating Notes,3,2024-09-11,AfterEPR,2024
W324259,Doctor,Updating Notes,3,2024-03-05,AfterEPR,2024
W112973,Doctor,Documentation,6,2024-06-01,AfterEPR,2024
W750386,Nurse,Updating Notes,3,2021-12-17,BeforeEPR,2021
W894887,Nurse,Updating Notes,2,2024-02-25,AfterEPR,2024
W829781,Admin,Ordering Tests,6,2021-08-01,BeforeEPR,2021
W370754,Nurse,Updating Notes,3,2022-06-14,AfterEPR,2022
W152881,Nurse,Updating Notes,2,2022-11-04,AfterEPR,2022
W182778,Doctor,Documentation,11,2018-03-22,BeforeEPR,2018
W101160,Doctor,Updating Notes,3,2018-03-19,BeforeEPR,2018
W345952,Nurse,Ordering Tests,3,2024-08-15,AfterEPR,2024
W617185,Admin,Discharge Summary,8,2022-05-20,AfterEPR,2022
W899192,Doctor,Discharge Summary,14,2018-07-03,BeforeEPR,2018
W605234,Nurse,Updating Notes,3,2023-06-27,AfterEPR,2023
W542703,Admin,Ordering Tests,3,2024-06-24,AfterEPR,2024
W175256,Nurse,Documentation,7,2022-07-07,AfterEPR,2022
W689771,Doctor,Ordering Tests,4,2020-12-27,BeforeEPR,2020
W176512,Doctor,Ordering Tests,3,2023-02-04,AfterEPR,2023
W867734,Doctor,Ordering Tests,5,2018-07-27,BeforeEPR,2018
W409112,Nurse,Documentation,11,2018-07-17,BeforeEPR,2018
W568460,Nurse,Ordering Tests,2,2024-01-06,AfterEPR,2024
W237922,Doctor,Discharge Summary,10,2024-06-20,AfterEPR,2024
W428651,Nurse,Documentation,12,2021-02-17,BeforeEPR,2021
W114720,Doctor,Documentation,13,2020-04-01,BeforeEPR,2020
W966647,Nurse,Documentation,9,2023-07-06,AfterEPR,2023
W271719,Doctor,Ordering Tests,2,2023-04-05,AfterEPR,2023
W560444,Admin,Documentation,7,2024-08-16,AfterEPR,2024
W112047,Admin,Documentation,5,2023-06-10,AfterEPR,2023
W475347,Doctor,Ordering Tests,2,2022-09-05,AfterEPR,2022
W354440,Doctor,Ordering Tests,2,2023-01-11,AfterEPR,2023
W765267,Doctor,Discharge Summary,9,2022-07-21,AfterEPR,2022
W416273,Nurse,Updating Notes,5,2021-04-07,BeforeEPR,2021
W694749,Doctor,Updating Notes,2,2024-11-17,AfterEPR,2024
W845026,Doctor,Discharge Summary,10,2022-10-06,AfterEPR,2022
W470596,Admin,Ordering Tests,7,2019-08-04,BeforeEPR,2019
W272627,Doctor,Documentation,7,2022-02-05,AfterEPR,2022
W434992,Nurse,Discharge Summary,14,2019-01-23,BeforeEPR,2019
W471627,Admin,Documentation,4,2024-01-05,AfterEPR,2024
W672871,Nurse,Updating Notes,5,2019-09-09,BeforeEPR,2019
W914112,Admin,Documentation,13,2020-09-25,BeforeEPR,2020
W562564,Doctor,Discharge Summary,10,2024-02-20,AfterEPR,2024
W974383,Doctor,Ordering Tests,5,2021-03-11,BeforeEPR,2021
W828462,Nurse,Discharge Summary,14,2019-02-12,BeforeEPR,2019
W372024,Doctor,Documentation,6,2024-05-26,AfterEPR,2024
W169872,Nurse,Ordering Tests,6,2018-08-02,BeforeEPR,2018
W407506,Admin,Documentation,7,2023-07-05,AfterEPR,2023
W249056,Doctor,Ordering Tests,2,2024-03-13,AfterEPR,2024
W320797,Nurse,Documentation,11,2019-06-03,BeforeEPR,2019
W100712,Nurse,Documentation,5,2022-05-18,AfterEPR,2022
W445481,Nurse,Discharge Summary,10,2018-09-18,BeforeEPR,2018
W259678,Doctor,Documentation,11,2019-05-07,BeforeEPR,2019
W573052,Doctor,Discharge Summary,9,2023-08-08,AfterEPR,2023
W173858,Admin,Ordering Tests,2,2024-01-18,AfterEPR,2024
W211600,Doctor,Discharge Summary,14,2018-01-05,BeforeEPR,2018
W334254,Nurse,Updating Notes,3,2023-01-18,AfterEPR,2023
W644946,Nurse,Updating Notes,6,2021-12-02,BeforeEPR,2021
W205765,Nurse,Ordering Tests,6,2021-06-15,BeforeEPR,2021
W115020,Admin,Discharge Summary,8,2023-10-16,AfterEPR,2023
W389816,Doctor,Ordering Tests,4,2018-08-07,BeforeEPR,2018
W934465,Doctor,Documentation,14,2020-10-21,BeforeEPR,2020
W122156,Doctor,Ordering Tests,3,2023-11-20,AfterEPR,2023
W297905,Admin,Documentation,11,2020-08-06,BeforeEPR,2020
W824604,Admin,Updating Notes,2,2024-06-08,AfterEPR,2024
W868439,Nurse,Updating Notes,2,2024-04-01,AfterEPR,2024
W251791,Nurse,Discharge Summary,9,2024-11-14,AfterEPR,2024
W598835,Doctor,Discharge Summary,12,2020-03-04,BeforeEPR,2020
W756925,Admin,Discharge Summary,8,2024-08-18,AfterEPR,2024
W398991,Nurse,Discharge Summary,18,2018-01-23,BeforeEPR,2018
W236843,Admin,Ordering Tests,6,2018-02-23,BeforeEPR,2018
W317809,Nurse,Ordering Tests,2,2022-12-02,AfterEPR,2022
W282451,Doctor,Updating Notes,4,2018-12-14,BeforeEPR,2018
W912118,Admin,Ordering Tests,3,2023-07-25,AfterEPR,2023
W392722,Nurse,Documentation,8,2023-01-18,AfterEPR,2023
W230270,Admin,Ordering Tests,2,2022-09-13,AfterEPR,2022
W341373,Nurse,Ordering Tests,5,2018-04-15,BeforeEPR,2018
W576072,Nurse,Discharge Summary,17,2018-09-05,BeforeEPR,2018
W655638,Admin,Updating Notes,4,2021-12-26,BeforeEPR,2021
W460320,Admin,Ordering Tests,3,2024-02-02,AfterEPR,2024
W177930,Admin,Documentation,6,2022-03-17,AfterEPR,2022
W146856,Admin,Updating Notes,5,2018-12-12,BeforeEPR,2018
W646583,Nurse,Discharge Summary,9,2024-06-25,AfterEPR,2024
W572374,Doctor,Documentation,7,2022-09-24,AfterEPR,2022
W783262,Doctor,Discharge Summary,10,2024-05-05,AfterEPR,2024
W706732,Doctor,Discharge Summary,10,2024-08-07,AfterEPR,2024
W896760,Nurse,Ordering Tests,3,2023-05-23,AfterEPR,2023
W449503,Admin,Documentation,6,2023-07-22,AfterEPR,2023
W269450,Doctor,Documentation,7,2022-05-15,AfterEPR,2022
W900679,Nurse,Updating Notes,3,2023-08-03,AfterEPR,2023
W773684,Nurse,Updating Notes,2,2023-10-23,AfterEPR,2023
W179557,Doctor,Updating Notes,4,2021-04-16,BeforeEPR,2021
W584547,Nurse,Ordering Tests,2,2023-05-12,AfterEPR,2023
W779639,Nurse,Ordering Tests,4,2019-09-10,BeforeEPR,2019
W732116,Admin,Discharge Summary,14,2019-06-25,BeforeEPR,2019
W591952,Nurse,Discharge Summary,17,2021-03-10,BeforeEPR,2021
W688746,Doctor,Ordering Tests,4,2018-03-16,BeforeEPR,2018
W650289,Admin,Ordering Tests,6,2020-04-13,BeforeEPR,2020
W911685,Nurse,Ordering Tests,3,2022-07-20,AfterEPR,2022
W584573,Nurse,Updating Notes,3,2023-10-11,AfterEPR,2023
W286331,Admin,Ordering Tests,3,2024-03-25,AfterEPR,2024
W745679,Doctor,Updating Notes,3,2022-05-10,AfterEPR,2022
W616401,Admin,Documentation,7,2023-10-12,AfterEPR,2023
W374085,Admin,Updating Notes,4,2021-01-22,BeforeEPR,2021
W562378,Admin,Documentation,6,2022-10-01,AfterEPR,2022
W342815,Nurse,Ordering Tests,4,2018-07-11,BeforeEPR,2018
W549205,Nurse,Discharge Summary,9,2023-01-25,AfterEPR,2023
W634212,Doctor,Documentation,7,2023-05-16,AfterEPR,2023
W838916,Admin,Discharge Summary,11,2021-08-13,BeforeEPR,2021
W293678,Doctor,Updating Notes,5,2021-11-04,BeforeEPR,2021
W805311,Nurse,Discharge Summary,9,2023-05-26,AfterEPR,2023
W175239,Admin,Documentation,6,2024-04-24,AfterEPR,2024
W141452,Admin,Updating Notes,3,2024-09-21,AfterEPR,2024
W207232,Doctor,Discharge Summary,17,2018-06-18,BeforeEPR,2018
W974889,Admin,Updating Notes,2,2023-04-04,AfterEPR,2023
W696002,Admin,Updating Notes,6,2018-05-24,BeforeEPR,2018
W523739,Doctor,Updating Notes,2,2022-09-01,AfterEPR,2022
W137543,Admin,Discharge Summary,9,2024-07-02,AfterEPR,2024
W759497,Admin,Updating Notes,4,2021-12-26,BeforeEPR,2021
W535726,Doctor,Discharge Summary,11,2024-12-15,AfterEPR,2024
W823482,Nurse,Documentation,6,2024-07-09,AfterEPR,2024
W143319,Nurse,Discharge Summary,10,2022-12-26,AfterEPR,2022
W700238,Nurse,Ordering Tests,3,2022-02-05,AfterEPR,2022
W328295,Doctor,Updating Notes,5,2018-01-15,BeforeEPR,2018
W304412,Doctor,Documentation,13,2021-01-27,BeforeEPR,2021
W775186,Admin,Documentation,12,2018-02-02,BeforeEPR,2018
W890514,Doctor,Discharge Summary,9,2024-12-13,AfterEPR,2024
W718270,Doctor,Documentation,12,2020-10-26,BeforeEPR,2020
W776177,Doctor,Ordering Tests,6,2018-07-07,BeforeEPR,2018
W584822,Nurse,Updating Notes,2,2023-02-04,AfterEPR,2023
W380195,Doctor,Ordering Tests,6,2021-08-10,BeforeEPR,2021
W260769,Doctor,Documentation,7,2022-04-11,AfterEPR,2022
W346884,Doctor,Ordering Tests,2,2024-05-05,AfterEPR,2024
W643168,Nurse,Documentation,7,2024-09-27,AfterEPR,2024
W441937,Doctor,Discharge Summary,10,2023-03-22,AfterEPR,2023
W229781,Nurse,Updating Notes,2,2022-11-16,AfterEPR,2022
W727199,Nurse,Documentation,10,2020-09-03,BeforeEPR,2020
W122942,Admin,Updating Notes,2,2023-01-18,AfterEPR,2023
W853474,Admin,Documentation,7,2023-03-01,AfterEPR,2023
W156100,Doctor,Documentation,7,2022-09-17,AfterEPR,2022
W154466,Admin,Documentation,7,2023-04-02,AfterEPR,2023
W119547,Nurse,Ordering Tests,6,2020-08-14,BeforeEPR,2020
W942947,Nurse,Updating Notes,5,2018-10-05,BeforeEPR,2018
W254598,Admin,Discharge Summary,8,2023-11-17,AfterEPR,2023
W806641,Doctor,Updating Notes,3,2019-11-20,BeforeEPR,2019
W254845,Nurse,Documentation,10,2021-12-11,BeforeEPR,2021
W444196,Admin,Updating Notes,5,2019-09-24,BeforeEPR,2019
W672711,Nurse,Discharge Summary,9,2023-09-14,AfterEPR,2023
W826264,Admin,Discharge Summary,10,2024-05-12,AfterEPR,2024
W806234,Admin,Discharge Summary,8,2021-09-27,BeforeEPR,2021
W777570,Admin,Documentation,11,2018-09-20,BeforeEPR,2018
W377410,Doctor,Ordering Tests,6,2019-11-20,BeforeEPR,2019
W208569,Doctor,Updating Notes,3,2024-12-18,AfterEPR,2024
W279319,Admin,Ordering Tests,2,2022-05-10,AfterEPR,2022
W256323,Admin,Ordering Tests,3,2022-05-09,AfterEPR,2022
W247361,Nurse,Documentation,8,2022-05-15,AfterEPR,2022
W471120,Admin,Updating Notes,6,2021-02-04,BeforeEPR,2021
W549743,Doctor,Ordering Tests,6,2020-08-03,BeforeEPR,2020
W670400,Nurse,Updating Notes,4,2021-12-01,BeforeEPR,2021
W968168,Admin,Discharge Summary,9,2024-08-26,AfterEPR,2024
W755595,Doctor,Updating Notes,4,2018-09-10,BeforeEPR,2018
W877976,Doctor,Updating Notes,4,2020-05-18,BeforeEPR,2020
W859427,Doctor,Documentation,8,2018-03-04,BeforeEPR,2018
W635353,Doctor,Discharge Summary,13,2023-10-22,AfterEPR,2023
W308492,Doctor,Discharge Summary,9,2023-07-16,AfterEPR,2023
W140913,Admin,Discharge Summary,9,2024-12-02,AfterEPR,2024
W452179,Doctor,Discharge Summary,15,2019-02-20,BeforeEPR,2019
W974802,Doctor,Documentation,13,2019-12-24,BeforeEPR,2019
W155243,Doctor,Discharge Summary,11,2022-09-13,AfterEPR,2022
W428678,Nurse,Discharge Summary,7,2022-11-27,AfterEPR,2022
W419140,Admin,Documentation,5,2024-02-22,AfterEPR,2024
W415253,Doctor,Documentation,6,2024-05-21,AfterEPR,2024
W738241,Doctor,Ordering Tests,3,2024-01-15,AfterEPR,2024
W587224,Admin,Ordering Tests,5,2021-07-01,BeforeEPR,2021
W966190,Admin,Documentation,8,2023-11-21,AfterEPR,2023
W723691,Doctor,Updating Notes,2,2024-10-13,AfterEPR,2024
W782270,Doctor,Discharge Summary,9,2024-05-03,AfterEPR,2024
W754931,Nurse,Documentation,12,2019-05-18,BeforeEPR,2019
W193002,Doctor,Updating Notes,3,2023-01-14,AfterEPR,2023
W664856,Doctor,Discharge Summary,17,2021-02-13,BeforeEPR,2021
W723737,Doctor,Updating Notes,3,2023-11-16,AfterEPR,2023
W899982,Doctor,Ordering Tests,2,2022-01-25,AfterEPR,2022
W698102,Doctor,Ordering Tests,3,2022-07-17,AfterEPR,2022
W624318,Nurse,Ordering Tests,3,2022-12-20,AfterEPR,2022
W826007,Nurse,Discharge Summary,11,2018-03-11,BeforeEPR,2018
W144891,Nurse,Discharge Summary,8,2024-05-02,AfterEPR,2024
W442337,Admin,Documentation,5,2022-10-10,AfterEPR,2022
W955357,Doctor,Updating Notes,2,2022-03-09,AfterEPR,2022
W722516,Admin,Ordering Tests,6,2018-07-22,BeforeEPR,2018
W833988,Doctor,Updating Notes,3,2023-06-01,AfterEPR,2023
W706529,Doctor,Documentation,8,2022-02-03,AfterEPR,2022
W421866,Admin,Ordering Tests,2,2024-07-06,AfterEPR,2024
W822686,Doctor,Ordering Tests,6,2019-03-26,BeforeEPR,2019
W325865,Nurse,Discharge Summary,7,2024-02-22,AfterEPR,2024
W301387,Admin,Updating Notes,5,2019-12-18,BeforeEPR,2019
W783534,Doctor,Documentation,13,2019-10-08,BeforeEPR,2019
W368248,Nurse,Documentation,7,2022-12-03,AfterEPR,2022
W747090,Doctor,Documentation,11,2021-12-09,BeforeEPR,2021
W548931,Admin,Discharge Summary,15,2018-03-25,BeforeEPR,2018
W116864,Admin,Ordering Tests,2,2023-08-12,AfterEPR,2023
W840154,Admin,Updating Notes,5,2018-03-08,BeforeEPR,2018
W549419,Nurse,Ordering Tests,5,2020-12-13,BeforeEPR,2020
W930634,Nurse,Ordering Tests,6,2018-12-16,BeforeEPR,2018
W708473,Doctor,Ordering Tests,5,2019-07-07,BeforeEPR,2019
W816563,Admin,Ordering Tests,2,2022-02-23,AfterEPR,2022
W163938,Nurse,Discharge Summary,12,2024-10-21,AfterEPR,2024
W268290,Doctor,Ordering Tests,6,2021-06-17,BeforeEPR,2021
W907836,Nurse,Documentation,5,2023-06-05,AfterEPR,2023
W397751,Doctor,Discharge Summary,10,2024-09-08,AfterEPR,2024
W485080,Nurse,Discharge Summary,19,2021-03-22,BeforeEPR,2021
W212480,Nurse,Updating Notes,3,2021-07-16,BeforeEPR,2021
W236842,Nurse,Ordering Tests,6,2018-04-04,BeforeEPR,2018
W492936,Admin,Updating Notes,2,2021-12-24,BeforeEPR,2021
W368578,Doctor,Ordering Tests,5,2018-05-06,BeforeEPR,2018
W968215,Doctor,Ordering Tests,2,2024-11-16,AfterEPR,2024
W593438,Doctor,Discharge Summary,9,2022-07-08,AfterEPR,2022
W497164,Admin,Discharge Summary,9,2024-08-02,AfterEPR,2024
W979509,Nurse,Discharge Summary,16,2020-10-05,BeforeEPR,2020
W102004,Admin,Updating Notes,3,2024-05-21,AfterEPR,2024
W975351,Doctor,Discharge Summary,12,2021-12-09,BeforeEPR,2021
W984079,Admin,Discharge Summary,11,2022-03-24,AfterEPR,2022
W765489,Doctor,Ordering Tests,3,2024-04-12,AfterEPR,2024
W583982,Doctor,Discharge Summary,10,2023-08-09,AfterEPR,2023
W983385,Nurse,Documentation,12,2021-11-22,BeforeEPR,2021
W199806,Admin,Updating Notes,3,2023-02-02,AfterEPR,2023
W194520,Nurse,Documentation,12,2021-09-04,BeforeEPR,2021
W507807,Admin,Ordering Tests,5,2018-10-12,BeforeEPR,2018
W454946,Nurse,Discharge Summary,8,2023-05-18,AfterEPR,2023
W723203,Admin,Discharge Summary,18,2018-08-12,BeforeEPR,2018
W919898,Nurse,Documentation,5,2024-01-25,AfterEPR,2024
W388394,Doctor,Ordering Tests,6,2018-09-20,BeforeEPR,2018
W291331,Admin,Documentation,13,2019-03-04,BeforeEPR,2019
W810068,Admin,Ordering Tests,2,2023-01-21,AfterEPR,2023
W578302,Doctor,Discharge Summary,15,2018-10-21,BeforeEPR,2018
W989514,Doctor,Ordering Tests,6,2020-03-14,BeforeEPR,2020
W825363,Nurse,Documentation,5,2023-05-05,AfterEPR,2023
W397490,Admin,Discharge Summary,17,2020-07-04,BeforeEPR,2020
W806219,Admin,Updating Notes,3,2023-01-18,AfterEPR,2023
W156991,Doctor,Documentation,6,2023-08-25,AfterEPR,2023
W328909,Nurse,Documentation,11,2019-08-07,BeforeEPR,2019
W923329,Nurse,Updating Notes,2,2023-12-06,AfterEPR,2023
W701933,Admin,Ordering Tests,5,2019-06-12,BeforeEPR,2019
W339575,Admin,Updating Notes,3,2024-02-09,AfterEPR,2024
W100821,Nurse,Discharge Summary,14,2021-11-17,BeforeEPR,2021
W441231,Doctor,Discharge Summary,12,2018-11-08,BeforeEPR,2018
W281634,Admin,Ordering Tests,7,2021-09-05,BeforeEPR,2021
W195335,Admin,Discharge Summary,11,2024-07-05,AfterEPR,2024
W699631,Nurse,Discharge Summary,18,2018-08-14,BeforeEPR,2018
W709946,Doctor,Ordering Tests,5,2021-02-12,BeforeEPR,2021
W103252,Doctor,Ordering Tests,1,2023-09-27,AfterEPR,2023
W575367,Admin,Documentation,7,2024-11-18,AfterEPR,2024
W843263,Nurse,Documentation,6,2024-09-06,AfterEPR,2024
W577270,Nurse,Ordering Tests,5,2019-08-24,BeforeEPR,2019
W931181,Doctor,Discharge Summary,14,2019-06-14,BeforeEPR,2019
W928849,Nurse,Ordering Tests,2,2022-01-09,AfterEPR,2022
W270326,Doctor,Documentation,6,2022-03-09,AfterEPR,2022
W645056,Doctor,Ordering Tests,6,2018-04-03,BeforeEPR,2018
W721543,Nurse,Ordering Tests,5,2019-01-27,BeforeEPR,2019
W199486,Doctor,Discharge Summary,13,2019-08-15,BeforeEPR,2019
W130916,Admin,Updating Notes,5,2020-04-19,BeforeEPR,2020
W468741,Nurse,Documentation,10,2020-09-01,BeforeEPR,2020
W290983,Doctor,Discharge Summary,6,2022-05-07,AfterEPR,2022
W488466,Admin,Ordering Tests,3,2022-05-08,AfterEPR,2022
W579304,Doctor,Updating Notes,1,2024-02-17,AfterEPR,2024
W179712,Nurse,Updating Notes,4,2019-12-12,BeforeEPR,2019
W759235,Admin,Ordering Tests,5,2018-01-10,BeforeEPR,2018
W647868,Doctor,Ordering Tests,3,2022-11-25,AfterEPR,2022
W262675,Doctor,Discharge Summary,7,2024-01-07,AfterEPR,2024
W371060,Nurse,Ordering Tests,5,2021-08-01,BeforeEPR,2021
W846527,Doctor,Ordering Tests,2,2023-05-11,AfterEPR,2023
W591277,Admin,Ordering Tests,6,2021-02-05,BeforeEPR,2021
W119039,Nurse,Documentation,11,2018-04-01,BeforeEPR,2018
W152843,Nurse,Updating Notes,4,2019-10-09,BeforeEPR,2019
W567974,Doctor,Discharge Summary,12,2023-08-05,AfterEPR,2023
W152533,Doctor,Ordering Tests,4,2021-05-16,BeforeEPR,2021
W523557,Doctor,Ordering Tests,3,2023-04-12,AfterEPR,2023
W277824,Doctor,Ordering Tests,6,2020-05-09,BeforeEPR,2020
W347180,Admin,Discharge Summary,9,2023-01-19,AfterEPR,2023
W903724,Admin,Updating Notes,5,2019-06-11,BeforeEPR,2019
W640818,Admin,Documentation,8,2024-05-22,AfterEPR,2024
W266183,Admin,Updating Notes,4,2019-12-12,BeforeEPR,2019
W859535,Doctor,Ordering Tests,3,2023-04-06,AfterEPR,2023
W392563,Nurse,Ordering Tests,5,2019-08-24,BeforeEPR,2019
W277301,Admin,Documentation,6,2024-04-04,AfterEPR,2024
W521222,Nurse,Discharge Summary,10,2022-12-07,AfterEPR,2022
W231647,Admin,Documentation,9,2023-03-20,AfterEPR,2023
W993131,Doctor,Updating Notes,3,2022-06-25,AfterEPR,2022
W661369,Doctor,Discharge Summary,9,2022-02-24,AfterEPR,2022
W516997,Nurse,Updating Notes,3,2023-07-23,AfterEPR,2023
W809064,Doctor,Updating Notes,2,2023-06-21,AfterEPR,2023
W449356,Doctor,Documentation,6,2024-05-21,AfterEPR,2024
W564518,Doctor,Documentation,12,2019-12-01,BeforeEPR,2019
W453493,Admin,Updating Notes,3,2024-08-09,AfterEPR,2024
W540315,Admin,Documentation,7,2022-10-21,AfterEPR,2022
W915492,Nurse,Updating Notes,5,2019-12-11,BeforeEPR,2019
W459416,Admin,Discharge Summary,9,2024-12-04,AfterEPR,2024
W839510,Doctor,Ordering Tests,2,2024-12-24,AfterEPR,2024
W899167,Nurse,Updating Notes,4,2018-04-22,BeforeEPR,2018
W906241,Doctor,Updating Notes,3,2022-10-12,AfterEPR,2022
W251154,Nurse,Updating Notes,4,2020-03-06,BeforeEPR,2020
W817678,Nurse,Discharge Summary,15,2021-08-26,BeforeEPR,2021
W435032,Nurse,Ordering Tests,6,2021-06-20,BeforeEPR,2021
W416470,Nurse,Updating Notes,2,2023-06-14,AfterEPR,2023
W736370,Nurse,Discharge Summary,7,2024-02-11,AfterEPR,2024
W536514,Admin,Discharge Summary,11,2023-10-18,AfterEPR,2023
W330690,Admin,Documentation,11,2019-02-23,BeforeEPR,2019
W645852,Admin,Discharge Summary,16,2020-01-10,BeforeEPR,2020
W176708,Doctor,Updating Notes,5,2018-08-23,BeforeEPR,2018
W687456,Nurse,Documentation,7,2023-03-02,AfterEPR,2023
W234240,Admin,Discharge Summary,15,2021-11-10,BeforeEPR,2021
W233296,Nurse,Discharge Summary,14,2021-07-16,BeforeEPR,2021
W734733,Admin,Updating Notes,3,2024-04-06,AfterEPR,2024
W646403,Nurse,Documentation,13,2020-01-19,BeforeEPR,2020
W665615,Doctor,Documentation,12,2019-01-02,BeforeEPR,2019
W697967,Admin,Documentation,13,2020-11-14,BeforeEPR,2020
W718591,Nurse,Ordering Tests,2,2023-02-21,AfterEPR,2023
W505977,Doctor,Ordering Tests,8,2018-06-15,BeforeEPR,2018
W982921,Doctor,Updating Notes,2,2022-09-04,AfterEPR,2022
W327570,Nurse,Updating Notes,3,2023-10-20,AfterEPR,2023
W358876,Admin,Documentation,8,2019-08-02,BeforeEPR,2019
W790577,Nurse,Documentation,8,2023-07-06,AfterEPR,2023
W273327,Doctor,Ordering Tests,3,2024-01-03,AfterEPR,2024
W578459,Nurse,Documentation,5,2023-01-23,AfterEPR,2023
W857264,Doctor,Ordering Tests,2,2022-09-04,AfterEPR,2022
