WorkflowID,StaffRole,TaskName,TimeMinutes,Date,EPRPeriod
W957507,Admin,Discharge Summary,4,2022-02-19,AfterEPR
W523954,Admin,Documentation,5,2023-05-22,AfterEPR
W967245,Admin,Documentation,7,2024-08-13,AfterEPR
W332598,Admin,Updating Notes,4,2018-04-06,BeforeEPR
W426824,Nurse,Documentation,7,2024-05-03,AfterEPR
W862057,Doctor,Discharge Summary,8,2024-07-20,AfterEPR
W366074,Nurse,Updating Notes,5,2019-04-27,BeforeEPR
W306830,Admin,Updating Notes,2,2023-12-04,AfterEPR
W160514,Nurse,Ordering Tests,3,2022-07-03,AfterEPR
W858188,Nurse,Ordering Tests,6,2020-08-17,BeforeEPR
W744034,Admin,Ordering Tests,6,2020-01-20,BeforeEPR
W937652,Doctor,Updating Notes,3,2024-02-25,AfterEPR
W372431,Nurse,Documentation,11,2019-05-04,BeforeEPR
W445530,Admin,Updating Notes,4,2018-01-08,BeforeEPR
W140974,Nurse,Ordering Tests,2,2022-07-10,AfterEPR
W349153,Nurse,Ordering Tests,6,2020-05-25,BeforeEPR
W237159,Doctor,Updating Notes,4,2020-12-24,BeforeEPR
W161948,Admin,Ordering Tests,5,2021-06-14,BeforeEPR
W570140,Nurse,Ordering Tests,3,2022-09-17,AfterEPR
W220317,Doctor,Updating Notes,2,2024-04-04,AfterEPR
W968001,Nurse,Documentation,13,2019-01-15,BeforeEPR
W739540,Nurse,Discharge Summary,6,2022-10-17,AfterEPR
W346408,Admin,Documentation,6,2022-07-03,AfterEPR
W764311,Nurse,Documentation,8,2019-10-10,BeforeEPR
W459326,Doctor,Discharge Summary,10,2022-07-04,AfterEPR
W427292,Nurse,Updating Notes,5,2019-06-06,BeforeEPR
W518515,Nurse,Ordering Tests,3,2022-04-03,AfterEPR
W500178,Admin,Updating Notes,3,2024-01-25,AfterEPR
W358285,Doctor,Ordering Tests,3,2023-05-24,AfterEPR
W493484,Doctor,Discharge Summary,14,2019-03-03,BeforeEPR
W421443,Admin,Discharge Summary,14,2019-09-02,BeforeEPR
W699843,Admin,Documentation,13,2019-01-11,BeforeEPR
W117098,Admin,Ordering Tests,3,2024-07-09,AfterEPR
W806087,Nurse,Documentation,8,2023-06-20,AfterEPR
W405601,Nurse,Discharge Summary,9,2023-11-15,AfterEPR
W415858,Nurse,Documentation,7,2023-01-05,AfterEPR
W463964,Doctor,Ordering Tests,7,2021-03-25,BeforeEPR
W938115,Nurse,Discharge Summary,9,2023-07-01,AfterEPR
W980739,Doctor,Ordering Tests,5,2018-10-22,BeforeEPR
W961998,Doctor,Documentation,8,2023-01-17,AfterEPR
W839703,Admin,Discharge Summary,11,2022-12-13,AfterEPR
W228482,Admin,Discharge Summary,13,2022-03-04,AfterEPR
W527554,Doctor,Documentation,4,2024-12-11,AfterEPR
W912238,Admin,Ordering Tests,2,2024-05-13,AfterEPR
W833983,Doctor,Updating Notes,4,2018-01-16,BeforeEPR
W978199,Doctor,Discharge Summary,8,2024-04-05,AfterEPR
W453474,Admin,Discharge Summary,10,2024-06-08,AfterEPR
W553856,Doctor,Documentation,7,2022-12-22,AfterEPR
W647814,Nurse,Ordering Tests,5,2020-01-11,BeforeEPR
W536809,Nurse,Updating Notes,4,2020-03-02,BeforeEPR
W206263,Nurse,Documentation,8,2024-08-15,AfterEPR
W785284,Admin,Discharge Summary,17,2020-05-26,BeforeEPR
W501104,Doctor,Discharge Summary,12,2019-04-18,BeforeEPR
W850349,Doctor,Updating Notes,2,2024-01-23,AfterEPR
W104217,Nurse,Updating Notes,4,2021-02-14,BeforeEPR
W737828,Nurse,Discharge Summary,11,2020-03-10,BeforeEPR
W657742,Doctor,Documentation,12,2019-06-23,BeforeEPR
W626737,Doctor,Updating Notes,5,2019-05-08,BeforeEPR
W671604,Admin,Documentation,8,2023-03-23,AfterEPR
W279817,Admin,Updating Notes,5,2020-09-21,BeforeEPR
W820189,Admin,Ordering Tests,6,2019-09-25,BeforeEPR
W552701,Nurse,Documentation,12,2020-06-26,BeforeEPR
W515869,Admin,Documentation,13,2021-12-02,BeforeEPR
W746996,Admin,Ordering Tests,3,2024-01-14,AfterEPR
W447936,Doctor,Discharge Summary,9,2023-10-25,AfterEPR
W290564,Admin,Ordering Tests,5,2018-08-18,BeforeEPR
W843843,Nurse,Ordering Tests,7,2018-03-11,BeforeEPR
W516405,Admin,Updating Notes,3,2022-07-04,AfterEPR
W336900,Nurse,Documentation,7,2022-08-24,AfterEPR
W535495,Nurse,Documentation,6,2022-02-20,AfterEPR
W624477,Doctor,Discharge Summary,11,2023-01-12,AfterEPR
W489716,Nurse,Documentation,9,2019-12-01,BeforeEPR
W118700,Admin,Ordering Tests,4,2019-05-11,BeforeEPR
W290839,Doctor,Ordering Tests,4,2018-01-25,BeforeEPR
W373917,Nurse,Documentation,13,2019-07-15,BeforeEPR
W253919,Admin,Updating Notes,3,2021-08-12,BeforeEPR
W570693,Doctor,Documentation,7,2023-01-07,AfterEPR
W556063,Nurse,Discharge Summary,9,2023-05-15,AfterEPR
W569660,Nurse,Ordering Tests,7,2018-08-03,BeforeEPR
W750335,Nurse,Ordering Tests,2,2022-07-18,AfterEPR
W785719,Admin,Documentation,6,2023-10-02,AfterEPR
W466016,Doctor,Ordering Tests,3,2023-04-27,AfterEPR
W571912,Nurse,Discharge Summary,14,2018-09-24,BeforeEPR
W998533,Doctor,Updating Notes,5,2018-10-01,BeforeEPR
W460868,Nurse,Documentation,8,2022-08-24,AfterEPR
W486331,Admin,Ordering Tests,3,2024-10-03,AfterEPR
W386812,Admin,Documentation,6,2024-07-08,AfterEPR
W246426,Nurse,Documentation,6,2022-09-20,AfterEPR
W406567,Nurse,Documentation,6,2022-06-01,AfterEPR
W371352,Admin,Discharge Summary,16,2020-04-17,BeforeEPR
W345528,Nurse,Discharge Summary,8,2024-07-18,AfterEPR
W431058,Admin,Documentation,12,2019-09-01,BeforeEPR
W107164,Admin,Documentation,10,2018-03-22,BeforeEPR
W862346,Doctor,Ordering Tests,6,2019-03-24,BeforeEPR
W656342,Admin,Documentation,15,2018-12-03,BeforeEPR
W695001,Admin,Discharge Summary,11,2024-09-07,AfterEPR
W247824,Doctor,Documentation,13,2021-08-22,BeforeEPR
W282914,Nurse,Updating Notes,5,2020-09-27,BeforeEPR
W143861,Admin,Documentation,12,2020-02-11,BeforeEPR
W158325,Admin,Updating Notes,4,2021-04-17,BeforeEPR
W251376,Doctor,Discharge Summary,14,2018-12-11,BeforeEPR
W703937,Nurse,Ordering Tests,3,2022-09-14,AfterEPR
W856777,Admin,Updating Notes,2,2024-09-27,AfterEPR
W743590,Admin,Updating Notes,2,2024-11-18,AfterEPR
W803377,Nurse,Updating Notes,5,2021-04-06,BeforeEPR
W853110,Doctor,Ordering Tests,2,2022-01-14,AfterEPR
W851827,Nurse,Updating Notes,4,2021-02-05,BeforeEPR
W838139,Doctor,Updating Notes,4,2021-10-02,BeforeEPR
W799664,Nurse,Updating Notes,5,2021-06-12,BeforeEPR
W618302,Admin,Updating Notes,4,2018-12-01,BeforeEPR
W131971,Admin,Discharge Summary,10,2022-03-01,AfterEPR
W443575,Nurse,Ordering Tests,2,2022-12-27,AfterEPR
W289018,Admin,Ordering Tests,5,2018-02-26,BeforeEPR
W266848,Nurse,Ordering Tests,5,2018-01-06,BeforeEPR
W599914,Admin,Updating Notes,4,2019-10-07,BeforeEPR
W212140,Doctor,Updating Notes,2,2022-06-16,AfterEPR
W482801,Nurse,Documentation,11,2021-09-23,BeforeEPR
W364254,Doctor,Documentation,12,2021-12-02,BeforeEPR
W232250,Admin,Documentation,8,2022-08-20,AfterEPR
W269881,Doctor,Ordering Tests,5,2021-01-26,BeforeEPR
W989427,Nurse,Discharge Summary,8,2023-01-12,AfterEPR
W642785,Admin,Ordering Tests,6,2021-04-01,BeforeEPR
W206841,Doctor,Updating Notes,5,2018-06-17,BeforeEPR
W757310,Nurse,Ordering Tests,4,2019-02-15,BeforeEPR
W464310,Admin,Ordering Tests,2,2022-06-15,AfterEPR
W635029,Doctor,Discharge Summary,13,2023-03-03,AfterEPR
W856728,Nurse,Updating Notes,2,2024-05-20,AfterEPR
W527046,Nurse,Discharge Summary,11,2024-08-18,AfterEPR
W822935,Nurse,Documentation,11,2020-08-17,BeforeEPR
W468534,Admin,Updating Notes,2,2022-03-10,AfterEPR
W213925,Admin,Ordering Tests,4,2019-01-20,BeforeEPR
W258951,Admin,Updating Notes,3,2024-02-23,AfterEPR
W738605,Doctor,Ordering Tests,2,2023-06-02,AfterEPR
W422131,Admin,Documentation,13,2021-08-02,BeforeEPR
W955714,Doctor,Documentation,5,2024-07-07,AfterEPR
W538903,Nurse,Documentation,12,2021-03-06,BeforeEPR
W827634,Admin,Discharge Summary,17,2018-04-06,BeforeEPR
W689241,Doctor,Updating Notes,3,2022-02-20,AfterEPR
W868414,Doctor,Updating Notes,3,2023-08-15,AfterEPR
W954153,Doctor,Discharge Summary,16,2018-07-01,BeforeEPR
W673565,Doctor,Documentation,14,2019-03-06,BeforeEPR
W685473,Nurse,Updating Notes,3,2024-08-27,AfterEPR
W500914,Doctor,Documentation,7,2023-10-04,AfterEPR
W177916,Doctor,Ordering Tests,2,2024-02-13,AfterEPR
W409449,Nurse,Updating Notes,3,2023-07-16,AfterEPR
W560564,Admin,Documentation,6,2023-10-04,AfterEPR
W429732,Doctor,Updating Notes,3,2024-09-16,AfterEPR
W775378,Doctor,Ordering Tests,2,2022-08-04,AfterEPR
W240714,Nurse,Discharge Summary,10,2019-03-19,BeforeEPR
W774477,Nurse,Updating Notes,4,2021-03-07,BeforeEPR
W674893,Admin,Ordering Tests,6,2020-11-11,BeforeEPR
W711367,Nurse,Documentation,9,2021-10-19,BeforeEPR
W770849,Nurse,Updating Notes,2,2024-07-19,AfterEPR
W517439,Admin,Documentation,7,2023-09-07,AfterEPR
W885117,Admin,Updating Notes,5,2018-06-07,BeforeEPR
W959377,Nurse,Ordering Tests,2,2022-10-27,AfterEPR
W693271,Admin,Updating Notes,3,2021-12-27,BeforeEPR
W185883,Doctor,Discharge Summary,14,2021-02-11,BeforeEPR
W387145,Nurse,Updating Notes,3,2022-07-11,AfterEPR
W132531,Admin,Documentation,6,2022-02-22,AfterEPR
W118683,Doctor,Ordering Tests,5,2018-02-06,BeforeEPR
W210288,Admin,Ordering Tests,7,2020-07-26,BeforeEPR
W978663,Admin,Ordering Tests,2,2022-09-16,AfterEPR
W542098,Nurse,Discharge Summary,13,2023-02-08,AfterEPR
W100527,Nurse,Discharge Summary,18,2018-09-19,BeforeEPR
W338823,Doctor,Updating Notes,3,2020-06-07,BeforeEPR
W636462,Doctor,Ordering Tests,3,2022-01-08,AfterEPR
W853874,Nurse,Ordering Tests,3,2024-08-13,AfterEPR
W134300,Nurse,Ordering Tests,2,2022-07-02,AfterEPR
W932409,Admin,Updating Notes,2,2024-01-26,AfterEPR
W316909,Nurse,Updating Notes,3,2024-02-06,AfterEPR
W409077,Nurse,Discharge Summary,14,2021-03-12,BeforeEPR
W647665,Nurse,Updating Notes,3,2023-01-07,AfterEPR
W173181,Doctor,Documentation,12,2020-04-19,BeforeEPR
W239278,Doctor,Discharge Summary,10,2023-11-12,AfterEPR
W682332,Doctor,Updating Notes,4,2020-11-23,BeforeEPR
W484807,Doctor,Documentation,5,2022-08-23,AfterEPR
W696310,Doctor,Ordering Tests,2,2024-04-20,AfterEPR
W998775,Doctor,Ordering Tests,1,2022-04-01,AfterEPR
W126664,Doctor,Updating Notes,2,2024-11-26,AfterEPR
W437020,Admin,Discharge Summary,10,2023-04-08,AfterEPR
W601404,Nurse,Documentation,10,2019-06-12,BeforeEPR
W193929,Doctor,Discharge Summary,8,2024-06-25,AfterEPR
W246203,Nurse,Documentation,5,2024-01-09,AfterEPR
W978638,Admin,Documentation,7,2023-03-04,AfterEPR
W496224,Nurse,Documentation,5,2023-10-14,AfterEPR
W212619,Doctor,Updating Notes,2,2022-05-04,AfterEPR
W492081,Admin,Documentation,7,2018-06-26,BeforeEPR
W792413,Doctor,Discharge Summary,9,2023-11-08,AfterEPR
W491184,Admin,Ordering Tests,4,2020-02-02,BeforeEPR
W310596,Admin,Discharge Summary,10,2022-10-17,AfterEPR
W967473,Admin,Updating Notes,3,2024-04-04,AfterEPR
W187087,Admin,Ordering Tests,3,2024-01-23,AfterEPR
W323810,Nurse,Documentation,9,2019-05-07,BeforeEPR
W548631,Admin,Documentation,5,2024-02-11,AfterEPR
W987464,Nurse,Discharge Summary,10,2024-04-01,AfterEPR
W334996,Doctor,Documentation,7,2023-11-13,AfterEPR
W253583,Doctor,Discharge Summary,13,2019-01-25,BeforeEPR
W256795,Nurse,Documentation,8,2022-12-24,AfterEPR
W970712,Doctor,Documentation,11,2021-12-02,BeforeEPR
W943608,Nurse,Updating Notes,2,2023-04-14,AfterEPR
W430224,Doctor,Updating Notes,3,2023-04-09,AfterEPR
W870075,Doctor,Updating Notes,3,2023-12-26,AfterEPR
W390591,Nurse,Discharge Summary,18,2018-04-19,BeforeEPR
W864712,Admin,Documentation,7,2023-07-26,AfterEPR
W933843,Nurse,Ordering Tests,6,2021-09-13,BeforeEPR
W965966,Doctor,Ordering Tests,3,2024-06-25,AfterEPR
W128215,Nurse,Ordering Tests,6,2019-02-19,BeforeEPR
W418290,Admin,Updating Notes,2,2024-12-21,AfterEPR
W965353,Doctor,Updating Notes,5,2018-10-01,BeforeEPR
W323176,Admin,Ordering Tests,3,2019-11-01,BeforeEPR
W680595,Nurse,Updating Notes,3,2022-01-05,AfterEPR
W617860,Doctor,Ordering Tests,2,2024-02-01,AfterEPR
W539069,Nurse,Discharge Summary,15,2019-12-02,BeforeEPR
W429351,Admin,Documentation,8,2024-12-09,AfterEPR
W543872,Admin,Documentation,7,2023-12-20,AfterEPR
W962110,Doctor,Ordering Tests,2,2023-06-26,AfterEPR
W286041,Admin,Discharge Summary,12,2018-09-05,BeforeEPR
W385118,Doctor,Updating Notes,4,2018-11-16,BeforeEPR
W136758,Doctor,Discharge Summary,10,2024-10-27,AfterEPR
W545831,Doctor,Ordering Tests,6,2019-09-08,BeforeEPR
W288501,Nurse,Ordering Tests,2,2023-10-24,AfterEPR
W555497,Nurse,Documentation,6,2024-06-08,AfterEPR
W459572,Doctor,Discharge Summary,10,2024-02-11,AfterEPR
W901613,Doctor,Documentation,8,2020-02-13,BeforeEPR
W858871,Doctor,Ordering Tests,5,2019-09-08,BeforeEPR
W325101,Nurse,Updating Notes,3,2024-09-06,AfterEPR
W386101,Doctor,Documentation,12,2020-01-08,BeforeEPR
W156069,Admin,Ordering Tests,5,2020-05-12,BeforeEPR
W510279,Doctor,Ordering Tests,5,2020-09-26,BeforeEPR
W633376,Doctor,Documentation,13,2019-04-24,BeforeEPR
W419868,Doctor,Updating Notes,3,2023-12-08,AfterEPR
W934754,Admin,Updating Notes,2,2022-01-12,AfterEPR
W744835,Nurse,Ordering Tests,6,2019-07-23,BeforeEPR
W371524,Admin,Ordering Tests,3,2022-02-12,AfterEPR
W651702,Admin,Discharge Summary,16,2020-10-13,BeforeEPR
W259133,Nurse,Updating Notes,4,2018-10-19,BeforeEPR
W436369,Nurse,Updating Notes,3,2022-08-25,AfterEPR
W142376,Doctor,Updating Notes,3,2024-03-23,AfterEPR
W330495,Doctor,Ordering Tests,2,2024-08-01,AfterEPR
W871201,Nurse,Updating Notes,2,2023-08-22,AfterEPR
W224612,Admin,Discharge Summary,16,2019-02-02,BeforeEPR
W340543,Doctor,Discharge Summary,8,2023-06-01,AfterEPR
W708870,Nurse,Discharge Summary,20,2019-09-19,BeforeEPR
W643562,Nurse,Updating Notes,4,2021-02-21,BeforeEPR
W208263,Admin,Updating Notes,3,2022-05-15,AfterEPR
W130339,Nurse,Updating Notes,2,2023-07-19,AfterEPR
W149081,Nurse,Documentation,6,2023-12-16,AfterEPR
W174305,Nurse,Discharge Summary,15,2019-12-07,BeforeEPR
W264003,Nurse,Discharge Summary,13,2023-09-10,AfterEPR
W408161,Nurse,Discharge Summary,10,2022-01-23,AfterEPR
W939134,Nurse,Discharge Summary,17,2018-10-17,BeforeEPR
W243919,Nurse,Discharge Summary,9,2023-03-09,AfterEPR
W976921,Nurse,Discharge Summary,16,2020-09-15,BeforeEPR
W887789,Nurse,Ordering Tests,2,2022-04-15,AfterEPR
W873400,Doctor,Updating Notes,3,2024-03-15,AfterEPR
W190188,Nurse,Documentation,12,2018-01-14,BeforeEPR
W414413,Doctor,Documentation,8,2023-07-27,AfterEPR
W810293,Admin,Ordering Tests,2,2022-02-20,AfterEPR
W271191,Admin,Discharge Summary,12,2020-11-22,BeforeEPR
W122191,Nurse,Updating Notes,2,2024-06-10,AfterEPR
W728667,Admin,Discharge Summary,17,2021-06-23,BeforeEPR
W265189,Nurse,Updating Notes,2,2022-02-01,AfterEPR
W979117,Admin,Discharge Summary,11,2019-06-23,BeforeEPR
W932713,Nurse,Documentation,6,2023-01-11,AfterEPR
W879335,Doctor,Discharge Summary,15,2019-04-05,BeforeEPR
W165767,Nurse,Ordering Tests,6,2019-08-14,BeforeEPR
W244188,Doctor,Updating Notes,5,2019-09-15,BeforeEPR
W941824,Nurse,Documentation,10,2023-08-03,AfterEPR
W122911,Doctor,Documentation,8,2022-09-10,AfterEPR
W841164,Admin,Updating Notes,3,2022-04-13,AfterEPR
W475962,Nurse,Updating Notes,4,2018-02-05,BeforeEPR
W636007,Doctor,Documentation,7,2022-09-25,AfterEPR
W461136,Admin,Updating Notes,3,2024-08-21,AfterEPR
W499588,Admin,Documentation,6,2023-08-09,AfterEPR
W127890,Nurse,Documentation,7,2018-01-15,BeforeEPR
W447464,Nurse,Documentation,8,2023-05-16,AfterEPR
W808023,Nurse,Updating Notes,3,2022-05-07,AfterEPR
W229952,Doctor,Updating Notes,3,2018-05-19,BeforeEPR
W851660,Nurse,Documentation,10,2020-09-20,BeforeEPR
W207025,Admin,Discharge Summary,12,2021-09-11,BeforeEPR
W523724,Admin,Updating Notes,4,2020-02-23,BeforeEPR
W277064,Admin,Ordering Tests,2,2023-07-03,AfterEPR
W196480,Doctor,Documentation,6,2022-11-17,AfterEPR
W317279,Doctor,Updating Notes,5,2018-06-13,BeforeEPR
W933634,Doctor,Discharge Summary,9,2022-04-12,AfterEPR
W494328,Admin,Discharge Summary,11,2023-07-11,AfterEPR
W859825,Admin,Ordering Tests,5,2019-06-03,BeforeEPR
W407254,Doctor,Documentation,6,2023-09-10,AfterEPR
W296498,Admin,Discharge Summary,11,2020-01-21,BeforeEPR
W848162,Doctor,Ordering Tests,5,2019-06-04,BeforeEPR
W138218,Nurse,Ordering Tests,3,2023-06-12,AfterEPR
W771222,Admin,Ordering Tests,6,2021-12-23,BeforeEPR
W438451,Doctor,Ordering Tests,3,2023-11-22,AfterEPR
W301827,Nurse,Documentation,7,2023-09-20,AfterEPR
W179514,Admin,Discharge Summary,16,2021-01-04,BeforeEPR
W569532,Doctor,Documentation,11,2018-07-18,BeforeEPR
W538911,Nurse,Updating Notes,5,2018-06-16,BeforeEPR
W398253,Nurse,Documentation,12,2018-01-17,BeforeEPR
W372655,Doctor,Updating Notes,4,2021-09-21,BeforeEPR
W963049,Doctor,Ordering Tests,2,2023-12-09,AfterEPR
W891115,Nurse,Documentation,14,2021-04-05,BeforeEPR
W800733,Admin,Documentation,10,2021-04-07,BeforeEPR
W609415,Admin,Ordering Tests,6,2018-05-27,BeforeEPR
W874467,Admin,Ordering Tests,2,2024-11-08,AfterEPR
W350391,Admin,Discharge Summary,16,2020-05-23,BeforeEPR
W597174,Admin,Documentation,16,2020-07-24,BeforeEPR
W950800,Nurse,Updating Notes,3,2023-03-15,AfterEPR
W528852,Doctor,Ordering Tests,3,2023-07-26,AfterEPR
W917485,Doctor,Documentation,10,2019-06-07,BeforeEPR
W352175,Doctor,Updating Notes,3,2022-12-07,AfterEPR
W786467,Doctor,Documentation,13,2021-04-26,BeforeEPR
W744658,Admin,Ordering Tests,5,2019-12-15,BeforeEPR
W349605,Doctor,Ordering Tests,2,2023-03-06,AfterEPR
W616796,Admin,Updating Notes,5,2020-03-19,BeforeEPR
W604440,Nurse,Discharge Summary,14,2018-06-26,BeforeEPR
W939828,Nurse,Ordering Tests,5,2018-05-12,BeforeEPR
W170869,Doctor,Updating Notes,5,2018-11-13,BeforeEPR
W343485,Admin,Updating Notes,4,2020-09-15,BeforeEPR
W332622,Admin,Ordering Tests,6,2020-06-10,BeforeEPR
W859443,Nurse,Documentation,9,2019-06-04,BeforeEPR
W670069,Nurse,Discharge Summary,17,2019-11-19,BeforeEPR
W867005,Admin,Documentation,5,2022-01-22,AfterEPR
W142229,Admin,Ordering Tests,2,2024-08-19,AfterEPR
W345115,Admin,Ordering Tests,6,2020-07-15,BeforeEPR
W182357,Nurse,Discharge Summary,11,2018-10-11,BeforeEPR
W283433,Admin,Discharge Summary,9,2023-07-17,AfterEPR
W548602,Nurse,Updating Notes,6,2018-05-19,BeforeEPR
W661786,Nurse,Discharge Summary,9,2022-08-08,AfterEPR
W319997,Doctor,Documentation,11,2021-11-03,BeforeEPR
W375309,Admin,Documentation,6,2023-07-02,AfterEPR
W751396,Nurse,Discharge Summary,11,2024-06-18,AfterEPR
W224668,Doctor,Ordering Tests,3,2024-10-10,AfterEPR
W832455,Admin,Ordering Tests,3,2022-02-26,AfterEPR
W128322,Nurse,Documentation,8,2023-09-17,AfterEPR
W445988,Admin,Documentation,9,2018-06-19,BeforeEPR
W873230,Admin,Ordering Tests,6,2021-07-14,BeforeEPR
W981079,Admin,Documentation,9,2022-03-23,AfterEPR
W134932,Doctor,Ordering Tests,4,2023-03-15,AfterEPR
W150003,Admin,Ordering Tests,2,2024-07-01,AfterEPR
W166695,Nurse,Discharge Summary,10,2023-10-01,AfterEPR
W216835,Doctor,Documentation,7,2023-07-12,AfterEPR
W547088,Nurse,Discharge Summary,9,2022-04-27,AfterEPR
W199938,Doctor,Updating Notes,5,2019-01-06,BeforeEPR
W361242,Admin,Updating Notes,3,2021-02-17,BeforeEPR
W418315,Admin,Documentation,13,2018-11-12,BeforeEPR
W403793,Doctor,Documentation,14,2020-05-09,BeforeEPR
W984712,Doctor,Discharge Summary,13,2019-02-16,BeforeEPR
W222704,Nurse,Ordering Tests,6,2020-06-03,BeforeEPR
W357131,Doctor,Documentation,5,2024-09-25,AfterEPR
W693642,Doctor,Updating Notes,3,2024-06-19,AfterEPR
W599198,Doctor,Discharge Summary,14,2018-01-06,BeforeEPR
W422452,Admin,Updating Notes,3,2022-08-04,AfterEPR
W766628,Nurse,Documentation,7,2024-06-16,AfterEPR
W806334,Nurse,Discharge Summary,15,2018-02-11,BeforeEPR
W291243,Nurse,Updating Notes,5,2018-08-19,BeforeEPR
W598876,Admin,Ordering Tests,5,2019-06-02,BeforeEPR
W590270,Admin,Ordering Tests,2,2023-05-12,AfterEPR
W678352,Doctor,Discharge Summary,15,2019-07-03,BeforeEPR
W683263,Doctor,Documentation,7,2022-09-02,AfterEPR
W251994,Doctor,Discharge Summary,18,2020-04-22,BeforeEPR
W100443,Nurse,Updating Notes,6,2019-09-26,BeforeEPR
W802417,Nurse,Discharge Summary,10,2024-10-12,AfterEPR
W847875,Doctor,Discharge Summary,14,2020-09-10,BeforeEPR
W575628,Nurse,Updating Notes,4,2020-05-25,BeforeEPR
W215958,Nurse,Updating Notes,2,2022-05-27,AfterEPR
W292265,Doctor,Ordering Tests,2,2022-01-07,AfterEPR
W528030,Doctor,Ordering Tests,5,2019-08-19,BeforeEPR
W292301,Nurse,Updating Notes,3,2021-04-14,BeforeEPR
W162504,Nurse,Discharge Summary,12,2023-06-13,AfterEPR
W276246,Nurse,Documentation,7,2023-10-26,AfterEPR
W948782,Doctor,Discharge Summary,14,2021-01-07,BeforeEPR
W501989,Admin,Discharge Summary,10,2021-07-05,BeforeEPR
W227215,Admin,Updating Notes,3,2023-05-24,AfterEPR
W712187,Nurse,Documentation,10,2018-07-12,BeforeEPR
W340499,Admin,Discharge Summary,8,2024-09-02,AfterEPR
W760442,Doctor,Ordering Tests,5,2020-10-24,BeforeEPR
W214115,Nurse,Discharge Summary,19,2019-11-05,BeforeEPR
W294205,Nurse,Ordering Tests,2,2023-04-16,AfterEPR
W373953,Doctor,Ordering Tests,2,2024-07-13,AfterEPR
W975538,Doctor,Updating Notes,2,2023-12-25,AfterEPR
W477266,Nurse,Updating Notes,4,2018-12-18,BeforeEPR
W267131,Admin,Documentation,12,2021-01-19,BeforeEPR
W256364,Nurse,Discharge Summary,17,2019-03-11,BeforeEPR
W318433,Doctor,Ordering Tests,6,2020-06-11,BeforeEPR
W118898,Nurse,Documentation,15,2018-11-20,BeforeEPR
W751441,Admin,Documentation,15,2021-07-26,BeforeEPR
W258325,Doctor,Ordering Tests,3,2022-08-19,AfterEPR
W286202,Admin,Ordering Tests,4,2019-10-13,BeforeEPR
W596603,Nurse,Updating Notes,2,2022-06-07,AfterEPR
W334633,Admin,Ordering Tests,3,2022-08-10,AfterEPR
W375103,Admin,Ordering Tests,2,2024-10-08,AfterEPR
W387904,Nurse,Documentation,9,2021-11-08,BeforeEPR
W462791,Nurse,Updating Notes,4,2021-03-09,BeforeEPR
W806443,Admin,Updating Notes,2,2023-06-26,AfterEPR
W941624,Admin,Updating Notes,3,2023-05-01,AfterEPR
W542542,Nurse,Updating Notes,4,2019-03-12,BeforeEPR
W739061,Admin,Discharge Summary,15,2020-01-09,BeforeEPR
W754434,Nurse,Documentation,14,2019-06-17,BeforeEPR
W691010,Admin,Updating Notes,3,2023-02-04,AfterEPR
W555405,Nurse,Updating Notes,4,2020-05-16,BeforeEPR
W873811,Admin,Ordering Tests,5,2018-09-26,BeforeEPR
W590040,Doctor,Ordering Tests,5,2021-12-05,BeforeEPR
W271299,Doctor,Ordering Tests,2,2023-11-04,AfterEPR
W308790,Doctor,Discharge Summary,17,2020-02-05,BeforeEPR
W659448,Nurse,Documentation,8,2023-04-11,AfterEPR
W508861,Nurse,Discharge Summary,10,2024-09-01,AfterEPR
W793422,Nurse,Documentation,12,2020-09-16,BeforeEPR
W457581,Doctor,Ordering Tests,7,2021-11-04,BeforeEPR
W376574,Admin,Discharge Summary,10,2023-07-23,AfterEPR
W210722,Nurse,Ordering Tests,2,2024-11-10,AfterEPR
W227208,Admin,Documentation,6,2024-03-19,AfterEPR
W768154,Admin,Discharge Summary,11,2024-06-04,AfterEPR
W277576,Doctor,Updating Notes,2,2022-05-22,AfterEPR
W449642,Admin,Discharge Summary,11,2022-12-26,AfterEPR
W579980,Nurse,Updating Notes,3,2024-09-05,AfterEPR
W425892,Nurse,Ordering Tests,5,2018-12-25,BeforeEPR
W908768,Admin,Updating Notes,4,2020-08-16,BeforeEPR
W125278,Admin,Updating Notes,2,2024-09-23,AfterEPR
W326633,Nurse,Updating Notes,4,2022-07-08,AfterEPR
W612017,Doctor,Discharge Summary,11,2023-02-24,AfterEPR
W491903,Nurse,Documentation,7,2022-08-17,AfterEPR
